Province,Centre,Total
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,"11,277"
Alta/Alb.,Lethbridge,35
Alta/Alb.,Lethbridge,508
Alta/Alb.,Lethbridge,12
Alta/Alb.,Lethbridge,11
Alta/Alb.,Lethbridge,--
Alta/Alb.,Lethbridge,3
Alta/Alb.,Lethbridge,23
Alta/Alb.,Lethbridge,592
Alta/Alb.,Grande Prairie,149
Alta/Alb.,Grande Prairie,149
Alta/Alb.,Medicine Hat,31
Alta/Alb.,Medicine Hat,63
Alta/Alb.,Medicine Hat,3
Alta/Alb.,Medicine Hat,97
Alta/Alb.,Red Deer,193
Alta/Alb.,Red Deer,193
Alta/Alb.,Wood Buffalo,260
Alta/Alb.,Wood Buffalo,--
Alta/Alb.,Wood Buffalo,260
Alta/Alb.,Bonnyville No. 87 MD,27
Alta/Alb.,Bonnyville No. 87 MD,27
Alta/Alb.,Clearwater County MD,54
Alta/Alb.,Clearwater County MD,54
Alta/Alb.,Foothills County MD,110
Alta/Alb.,Foothills County MD,110
Alta/Alb.,Grande Prairie County No. 1 MD,145
Alta/Alb.,Grande Prairie County No. 1 MD,145
Alta/Alb.,Lacombe County MD,68
Alta/Alb.,Lacombe County MD,68
Alta/Alb.,Lac Ste. Anne County MD,78
Alta/Alb.,Lac Ste. Anne County MD,78
Alta/Alb.,Mackenzie County SM,141
Alta/Alb.,Mackenzie County SM,141
Alta/Alb.,Mountain View County MD,69
Alta/Alb.,Mountain View County MD,69
Alta/Alb.,Red Deer County MD,120
Alta/Alb.,Red Deer County MD,120
Alta/Alb.,Wetaskiwin County No. 10 MD,69
Alta/Alb.,Wetaskiwin County No. 10 MD,69
Alta/Alb.,Yellowhead County MD,25
Alta/Alb.,Yellowhead County MD,25
Alta/Alb.,Whitecourt T,6
Alta/Alb.,Whitecourt T,6
Alta/Alb.,Brooks,15
Alta/Alb.,Brooks,8
Alta/Alb.,Brooks,--
Alta/Alb.,Brooks,--
Alta/Alb.,Brooks,--
Alta/Alb.,Brooks,23
Alta/Alb.,Camrose,33
Alta/Alb.,Camrose,33
Alta/Alb.,Canmore,358
Alta/Alb.,Canmore,358
Alta/Alb.,Cold Lake,47
Alta/Alb.,Cold Lake,47
Alta/Alb.,High River,69
Alta/Alb.,High River,69
Alta/Alb.,Lacombe,17
Alta/Alb.,Lacombe,17
Alta/Alb.,Lloydminster,28
Alta/Alb.,Lloydminster,28
Alta/Alb.,Okotoks,191
Alta/Alb.,Okotoks,191
Alta/Alb.,Strathmore,48
Alta/Alb.,Strathmore,48
Alta/Alb.,Sylvan Lake,2
Alta/Alb.,Sylvan Lake,75
Alta/Alb.,Sylvan Lake,--
Alta/Alb.,Sylvan Lake,77
Alta/Alb.,Wetaskiwin,50
Alta/Alb.,Wetaskiwin,50
Alta/Alb.,Total,"25,195"
B.C./C.-B.,Abbotsford - Mission,"1,394"
B.C./C.-B.,Abbotsford - Mission,174
B.C./C.-B.,Abbotsford - Mission,--
B.C./C.-B.,Abbotsford - Mission,"1,568"
B.C./C.-B.,Kelowna,"1,515"
B.C./C.-B.,Kelowna,32
B.C./C.-B.,Kelowna,162
B.C./C.-B.,Kelowna,23
B.C./C.-B.,Kelowna,17
B.C./C.-B.,Kelowna,327
B.C./C.-B.,Kelowna,64
B.C./C.-B.,Kelowna,"2,140"
B.C./C.-B.,Vancouver,"1,839"
B.C./C.-B.,Vancouver,475
B.C./C.-B.,Vancouver,"4,416"
B.C./C.-B.,Vancouver,382
B.C./C.-B.,Vancouver,542
B.C./C.-B.,Vancouver,"1,842"
B.C./C.-B.,Vancouver,237
B.C./C.-B.,Vancouver,"6,583"
B.C./C.-B.,Vancouver,"3,020"
B.C./C.-B.,Vancouver,119
B.C./C.-B.,Vancouver,"1,976"
B.C./C.-B.,Vancouver,3
B.C./C.-B.,Vancouver,4
B.C./C.-B.,Vancouver,412
B.C./C.-B.,Vancouver,714
B.C./C.-B.,Vancouver,586
B.C./C.-B.,Vancouver,898
B.C./C.-B.,Vancouver,135
B.C./C.-B.,Vancouver,27
B.C./C.-B.,Vancouver,2
B.C./C.-B.,Vancouver,75
B.C./C.-B.,Vancouver,669
B.C./C.-B.,Vancouver,273
B.C./C.-B.,Vancouver,"25,229"
B.C./C.-B.,Victoria,89
B.C./C.-B.,Victoria,188
B.C./C.-B.,Victoria,26
B.C./C.-B.,Victoria,191
B.C./C.-B.,Victoria,30
B.C./C.-B.,Victoria,918
B.C./C.-B.,Victoria,122
B.C./C.-B.,Victoria,515
B.C./C.-B.,Victoria,7
B.C./C.-B.,Victoria,"1,261"
B.C./C.-B.,Victoria,56
B.C./C.-B.,Victoria,3
B.C./C.-B.,Victoria,278
B.C./C.-B.,Victoria,29
B.C./C.-B.,Victoria,194
B.C./C.-B.,Victoria,"3,907"
B.C./C.-B.,Chilliwack,620
B.C./C.-B.,Chilliwack,34
B.C./C.-B.,Chilliwack,34
B.C./C.-B.,Chilliwack,22
B.C./C.-B.,Chilliwack,32
B.C./C.-B.,Chilliwack,3
B.C./C.-B.,Chilliwack,128
B.C./C.-B.,Chilliwack,873
B.C./C.-B.,Courtenay,75
B.C./C.-B.,Courtenay,237
B.C./C.-B.,Courtenay,22
B.C./C.-B.,Courtenay,46
B.C./C.-B.,Courtenay,--
B.C./C.-B.,Courtenay,380
B.C./C.-B.,Kamloops,15
B.C./C.-B.,Kamloops,49
B.C./C.-B.,Kamloops,598
B.C./C.-B.,Kamloops,14
B.C./C.-B.,Kamloops,13
B.C./C.-B.,Kamloops,18
B.C./C.-B.,Kamloops,13
B.C./C.-B.,Kamloops,720
B.C./C.-B.,Nanaimo,782
B.C./C.-B.,Nanaimo,19
B.C./C.-B.,Nanaimo,19
B.C./C.-B.,Nanaimo,30
B.C./C.-B.,Nanaimo,--
B.C./C.-B.,Nanaimo,850
B.C./C.-B.,Prince George,334
B.C./C.-B.,Prince George,9
B.C./C.-B.,Prince George,23
B.C./C.-B.,Prince George,17
B.C./C.-B.,Prince George,5
B.C./C.-B.,Prince George,--
B.C./C.-B.,Prince George,388
B.C./C.-B.,Vernon,35
B.C./C.-B.,Vernon,273
B.C./C.-B.,Vernon,4
B.C./C.-B.,Vernon,26
B.C./C.-B.,Vernon,--
B.C./C.-B.,Vernon,338
B.C./C.-B.,Saltspring Island RDA,31
B.C./C.-B.,Saltspring Island RDA,31
B.C./C.-B.,Sechelt DM,58
B.C./C.-B.,Sechelt DM,58
B.C./C.-B.,Summerland DM,66
B.C./C.-B.,Summerland DM,66
B.C./C.-B.,Whistler DM,126
B.C./C.-B.,Whistler DM,126
B.C./C.-B.,Campbell River,460
B.C./C.-B.,Campbell River,10
B.C./C.-B.,Campbell River,470
B.C./C.-B.,Cranbrook,88
B.C./C.-B.,Cranbrook,40
B.C./C.-B.,Cranbrook,128
B.C./C.-B.,Dawson Creek,39
B.C./C.-B.,Dawson Creek,39
B.C./C.-B.,Duncan,231
B.C./C.-B.,Duncan,16
B.C./C.-B.,Duncan,29
B.C./C.-B.,Duncan,12
B.C./C.-B.,Duncan,--
B.C./C.-B.,Duncan,288
B.C./C.-B.,Fort St. John,2
B.C./C.-B.,Fort St. John,78
B.C./C.-B.,Fort St. John,8
B.C./C.-B.,Fort St. John,88
B.C./C.-B.,Nelson,108
B.C./C.-B.,Nelson,12
B.C./C.-B.,Nelson,6
B.C./C.-B.,Nelson,126
B.C./C.-B.,Parksville,125
B.C./C.-B.,Parksville,56
B.C./C.-B.,Parksville,49
B.C./C.-B.,Parksville,230
B.C./C.-B.,Penticton,194
B.C./C.-B.,Penticton,26
B.C./C.-B.,Penticton,6
B.C./C.-B.,Penticton,--
B.C./C.-B.,Penticton,226
B.C./C.-B.,Port Alberni,118
B.C./C.-B.,Port Alberni,2
B.C./C.-B.,Port Alberni,20
B.C./C.-B.,Port Alberni,15
B.C./C.-B.,Port Alberni,7
B.C./C.-B.,Port Alberni,162
B.C./C.-B.,Powell River,92
B.C./C.-B.,Powell River,--
B.C./C.-B.,Powell River,--
B.C./C.-B.,Powell River,92
B.C./C.-B.,Prince Rupert,1
B.C./C.-B.,Prince Rupert,12
B.C./C.-B.,Prince Rupert,13
B.C./C.-B.,Quesnel,45
B.C./C.-B.,Quesnel,18
B.C./C.-B.,Quesnel,3
B.C./C.-B.,Quesnel,1
B.C./C.-B.,Quesnel,1
B.C./C.-B.,Quesnel,--
B.C./C.-B.,Quesnel,68
B.C./C.-B.,Salmon Arm,207
B.C./C.-B.,Salmon Arm,207
B.C./C.-B.,Squamish,294
B.C./C.-B.,Squamish,294
B.C./C.-B.,Terrace,36
B.C./C.-B.,Terrace,3
B.C./C.-B.,Terrace,39
B.C./C.-B.,Williams Lake,11
B.C./C.-B.,Williams Lake,4
B.C./C.-B.,Williams Lake,4
B.C./C.-B.,Williams Lake,19
B.C./C.-B.,Total,"39,163"
"Canada (10,000+)",Total,"202,371"
Nfld.Lab.,St. John's,123
Nfld.Lab.,St. John's,39
Nfld.Lab.,St. John's,12
Nfld.Lab.,St. John's,16
Nfld.Lab.,St. John's,12
Nfld.Lab.,St. John's,12
Nfld.Lab.,St. John's,--
Nfld.Lab.,St. John's,132
Nfld.Lab.,St. John's,212
Nfld.Lab.,St. John's,42
Nfld.Lab.,St. John's,2
Nfld.Lab.,St. John's,2
Nfld.Lab.,St. John's,4
Nfld.Lab.,St. John's,608
Nfld.Lab.,Bay Roberts,5
Nfld.Lab.,Bay Roberts,--
Nfld.Lab.,Bay Roberts,11
Nfld.Lab.,Bay Roberts,16
Nfld.Lab.,Bay Roberts,1
Nfld.Lab.,Bay Roberts,33
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,2
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,5
Nfld.Lab.,Corner Brook,2
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,1
Nfld.Lab.,Corner Brook,--
Nfld.Lab.,Corner Brook,10
Nfld.Lab.,Gander,--
Nfld.Lab.,Gander,17
Nfld.Lab.,Gander,1
Nfld.Lab.,Gander,3
Nfld.Lab.,Gander,21
Nfld.Lab.,Grand Falls-Windsor,12
Nfld.Lab.,Grand Falls-Windsor,12
Nfld.Lab.,Total,684
P.E.I.,Charlottetown,14
P.E.I.,Charlottetown,1
P.E.I.,Charlottetown,1
P.E.I.,Charlottetown,--
P.E.I.,Charlottetown,2
P.E.I.,Charlottetown,1
P.E.I.,Charlottetown,2
P.E.I.,Charlottetown,--
P.E.I.,Charlottetown,--
P.E.I.,Charlottetown,4
P.E.I.,Charlottetown,26
P.E.I.,Charlottetown,1
P.E.I.,Charlottetown,2
P.E.I.,Charlottetown,5
P.E.I.,Charlottetown,1
P.E.I.,Charlottetown,--
P.E.I.,Charlottetown,--
P.E.I.,Charlottetown,2
P.E.I.,Charlottetown,2
P.E.I.,Charlottetown,15
P.E.I.,Charlottetown,16
P.E.I.,Charlottetown,--
P.E.I.,Charlottetown,5
P.E.I.,Charlottetown,1
P.E.I.,Charlottetown,8
P.E.I.,Charlottetown,516
P.E.I.,Charlottetown,124
P.E.I.,Charlottetown,59
P.E.I.,Charlottetown,808
P.E.I.,Summerside,2
P.E.I.,Summerside,2
P.E.I.,Summerside,3
P.E.I.,Summerside,144
P.E.I.,Summerside,2
P.E.I.,Summerside,153
P.E.I.,Total,961
N.S.,Halifax,"3,061"
N.S.,Halifax,"3,061"
N.S.,Cape Breton,167
N.S.,Cape Breton,167
N.S.,Chester MD,44
N.S.,Chester MD,44
N.S.,East Hants MD,352
N.S.,East Hants MD,352
N.S.,"Kings, Subd. A SC",118
N.S.,"Kings, Subd. A SC",118
N.S.,Lunenburg MD,110
N.S.,Lunenburg MD,110
N.S.,Queens RGM,40
N.S.,Queens RGM,40
N.S.,West Hants RM,111
N.S.,West Hants RM,111
N.S.,Kentville,40
N.S.,Kentville,63
N.S.,Kentville,42
N.S.,Kentville,145
N.S.,New Glasgow,16
N.S.,New Glasgow,2
N.S.,New Glasgow,5
N.S.,New Glasgow,33
N.S.,New Glasgow,7
N.S.,New Glasgow,1
N.S.,New Glasgow,64
N.S.,Truro,63
N.S.,Truro,45
N.S.,Truro,84
N.S.,Truro,192
N.S.,Total,"4,404"
N.B.,Moncton,--
N.B.,Moncton,1
N.B.,Moncton,1
N.B.,Moncton,25
N.B.,Moncton,315
N.B.,Moncton,2
N.B.,Moncton,--
N.B.,Moncton,--
N.B.,Moncton,33
N.B.,Moncton,86
N.B.,Moncton,917
N.B.,Moncton,6
N.B.,Moncton,784
N.B.,Moncton,--
N.B.,Moncton,"2,170"
N.B.,Saint John,5
N.B.,Saint John,1
N.B.,Saint John,8
N.B.,Saint John,190
N.B.,Saint John,5
N.B.,Saint John,4
N.B.,Saint John,2
N.B.,Saint John,1
N.B.,Saint John,16
N.B.,Saint John,54
N.B.,Saint John,--
N.B.,Saint John,7
N.B.,Saint John,21
N.B.,Saint John,35
N.B.,Saint John,7
N.B.,Saint John,4
N.B.,Saint John,42
N.B.,Saint John,115
N.B.,Saint John,517
N.B.,Fredericton,2
N.B.,Fredericton,3
N.B.,Fredericton,60
N.B.,Fredericton,4
N.B.,Fredericton,12
N.B.,Fredericton,20
N.B.,Fredericton,4
N.B.,Fredericton,--
N.B.,Fredericton,22
N.B.,Fredericton,--
N.B.,Fredericton,4
N.B.,Fredericton,16
N.B.,Fredericton,--
N.B.,Fredericton,38
N.B.,Fredericton,857
N.B.,Fredericton,"1,042"
N.B.,Tracadie MRM,23
N.B.,Tracadie MRM,23
N.B.,Bathurst,8
N.B.,Bathurst,8
N.B.,Bathurst,12
N.B.,Bathurst,1
N.B.,Bathurst,9
N.B.,Bathurst,5
N.B.,Bathurst,17
N.B.,Bathurst,60
N.B.,Campbellton,3
N.B.,Campbellton,--
N.B.,Campbellton,9
N.B.,Campbellton,1
N.B.,Campbellton,2
N.B.,Campbellton,15
N.B.,Edmundston,--
N.B.,Edmundston,--
N.B.,Edmundston,1
N.B.,Edmundston,1
N.B.,Edmundston,1
N.B.,Edmundston,5
N.B.,Edmundston,--
N.B.,Edmundston,8
N.B.,Miramichi,2
N.B.,Miramichi,2
N.B.,Miramichi,3
N.B.,Miramichi,3
N.B.,Miramichi,4
N.B.,Miramichi,2
N.B.,Miramichi,--
N.B.,Miramichi,63
N.B.,Miramichi,79
N.B.,Total,"3,914"
Que,Saguenay,405
Que,Saguenay,14
Que,Saguenay,1
Que,Saguenay,8
Que,Saguenay,60
Que,Saguenay,32
Que,Saguenay,2
Que,Saguenay,10
Que,Saguenay,15
Que,Saguenay,547
Que,Montréal,220
Que,Montréal,7
Que,Montréal,10
Que,Montréal,227
Que,Montréal,65
Que,Montréal,69
Que,Montréal,29
Que,Montréal,15
Que,Montréal,238
Que,Montréal,27
Que,Montréal,28
Que,Montréal,7
Que,Montréal,"1,152"
Que,Montréal,3
Que,Montréal,10
Que,Montréal,275
Que,Montréal,"1,357"
Que,Montréal,137
Que,Montréal,87
Que,Montréal,137
Que,Montréal,6
Que,Montréal,67
Que,Montréal,593
Que,Montréal,3
Que,Montréal,210
Que,Montréal,23
Que,Montréal,355
Que,Montréal,615
Que,Montréal,"1,419"
Que,Montréal,"2,725"
Que,Montréal,23
Que,Montréal,"9,305"
Que,Montréal,6
Que,Montréal,--
Que,Montréal,1
Que,Montréal,2
Que,Montréal,44
Que,Montréal,77
Que,Montréal,--
Que,Montréal,629
Que,Montréal,1
Que,Montréal,18
Que,Montréal,3
Que,Montréal,10
Que,Montréal,12
Que,Montréal,3
Que,Montréal,37
Que,Montréal,182
Que,Montréal,183
Que,Montréal,166
Que,Montréal,4
Que,Montréal,21
Que,Montréal,196
Que,Montréal,17
Que,Montréal,48
Que,Montréal,388
Que,Montréal,13
Que,Montréal,482
Que,Montréal,214
Que,Montréal,85
Que,Montréal,72
Que,Montréal,3
Que,Montréal,2
Que,Montréal,17
Que,Montréal,44
Que,Montréal,23
Que,Montréal,--
Que,Montréal,220
Que,Montréal,1
Que,Montréal,1
Que,Montréal,44
Que,Montréal,32
Que,Montréal,151
Que,Montréal,124
Que,Montréal,341
Que,Montréal,4
Que,Montréal,54
Que,Montréal,11
Que,Montréal,5
Que,Montréal,95
Que,Montréal,182
Que,Montréal,291
Que,Montréal,22
Que,Montréal,6
Que,Montréal,35
Que,Montréal,40
Que,Montréal,977
Que,Montréal,114
Que,Montréal,513
Que,Montréal,30
Que,Montréal,"25,740"
Que,Gatineau,8
Que,Gatineau,2
Que,Gatineau,3
Que,Gatineau,5
Que,Gatineau,--
Que,Gatineau,1
Que,Gatineau,"2,101"
Que,Gatineau,168
Que,Gatineau,7
Que,Gatineau,171
Que,Gatineau,102
Que,Gatineau,117
Que,Gatineau,60
Que,Gatineau,142
Que,Gatineau,5
Que,Gatineau,"2,892"
Que,Québec,31
Que,Québec,24
Que,Québec,1
Que,Québec,1
Que,Québec,9
Que,Québec,10
Que,Québec,1
Que,Québec,2
Que,Québec,27
Que,Québec,18
Que,Québec,133
Que,Québec,146
Que,Québec,37
Que,Québec,4
Que,Québec,53
Que,Québec,14
Que,Québec,2
Que,Québec,64
Que,Québec,33
Que,Québec,54
Que,Québec,--
Que,Québec,"5,460"
Que,Québec,15
Que,Québec,18
Que,Québec,"2,059"
Que,Québec,44
Que,Québec,6
Que,Québec,13
Que,Québec,"8,279"
Que,Sherbrooke,35
Que,Sherbrooke,8
Que,Sherbrooke,94
Que,Sherbrooke,3
Que,Sherbrooke,"2,001"
Que,Sherbrooke,5
Que,Sherbrooke,41
Que,Sherbrooke,4
Que,Sherbrooke,25
Que,Sherbrooke,124
Que,Sherbrooke,96
Que,Sherbrooke,"2,436"
Que,Trois-Rivières,790
Que,Trois-Rivières,8
Que,Trois-Rivières,1
Que,Trois-Rivières,66
Que,Trois-Rivières,220
Que,Trois-Rivières,1
Que,Trois-Rivières,"1,086"
Que,Drummondville,--
Que,Drummondville,7
Que,Drummondville,15
Que,Drummondville,5
Que,Drummondville,18
Que,Drummondville,637
Que,Drummondville,51
Que,Drummondville,21
Que,Drummondville,2
Que,Drummondville,--
Que,Drummondville,3
Que,Drummondville,759
Que,Granby,222
Que,Granby,22
Que,Granby,552
Que,Granby,101
Que,Granby,--
Que,Granby,897
Que,Rimouski,4
Que,Rimouski,2
Que,Rimouski,94
Que,Rimouski,9
Que,Rimouski,3
Que,Rimouski,112
Que,Saint-Hyacinthe,367
Que,Saint-Hyacinthe,29
Que,Saint-Hyacinthe,3
Que,Saint-Hyacinthe,399
Que,Shawinigan,315
Que,Shawinigan,50
Que,Shawinigan,365
Que,Amos V,22
Que,Amos V,22
Que,Gaspé V,77
Que,Gaspé V,77
Que,La Tuque V,14
Que,La Tuque V,14
Que,Les Îles-de-la-Madeleine MÉ,97
Que,Les Îles-de-la-Madeleine MÉ,97
Que,Marieville V,29
Que,Marieville V,29
Que,Montmagny V,21
Que,Montmagny V,21
Que,Mont-Laurier V,60
Que,Mont-Laurier V,60
Que,Prévost V,22
Que,Prévost V,22
Que,Rawdon MÉ,147
Que,Rawdon MÉ,147
Que,Roberval V,27
Que,Roberval V,27
Que,Sainte-Adèle V,192
Que,Sainte-Adèle V,192
Que,Sainte-Agathe-des-Monts V,230
Que,Sainte-Agathe-des-Monts V,230
Que,Sainte-Sophie MÉ,119
Que,Sainte-Sophie MÉ,119
Que,Saint-Félicien V,45
Que,Saint-Félicien V,45
Que,Saint-Raymond V,70
Que,Saint-Raymond V,70
Que,Saint-Sauveur V,93
Que,Saint-Sauveur V,93
Que,Alma,69
Que,Alma,16
Que,Alma,85
Que,Baie-Comeau,2
Que,Baie-Comeau,--
Que,Baie-Comeau,--
Que,Baie-Comeau,--
Que,Baie-Comeau,--
Que,Baie-Comeau,2
Que,Campbellton,1
Que,Campbellton,1
Que,Cowansville,294
Que,Cowansville,294
Que,Dolbeau-Mistassini,1
Que,Dolbeau-Mistassini,28
Que,Dolbeau-Mistassini,--
Que,Dolbeau-Mistassini,29
Que,Hawkesbury,7
Que,Hawkesbury,7
Que,Joliette,76
Que,Joliette,109
Que,Joliette,14
Que,Joliette,525
Que,Joliette,724
Que,Lachute,356
Que,Lachute,356
Que,Matane,1
Que,Matane,3
Que,Matane,15
Que,Matane,9
Que,Matane,28
Que,Rivière-du-Loup,19
Que,Rivière-du-Loup,2
Que,Rivière-du-Loup,5
Que,Rivière-du-Loup,3
Que,Rivière-du-Loup,66
Que,Rivière-du-Loup,3
Que,Rivière-du-Loup,98
Que,Rouyn-Noranda,163
Que,Rouyn-Noranda,163
Que,Saint-Georges,187
Que,Saint-Georges,187
Que,Sainte-Marie,108
Que,Sainte-Marie,108
Que,Sept-Îles,25
Que,Sept-Îles,25
Que,Sorel-Tracy,18
Que,Sorel-Tracy,--
Que,Sorel-Tracy,154
Que,Sorel-Tracy,4
Que,Sorel-Tracy,176
Que,Thetford Mines,5
Que,Thetford Mines,19
Que,Thetford Mines,64
Que,Thetford Mines,1
Que,Thetford Mines,89
Que,Val-d'Or,139
Que,Val-d'Or,139
Que,Salaberry-de-Valleyfield,461
Que,Salaberry-de-Valleyfield,461
Que,Victoriaville,24
Que,Victoriaville,315
Que,Victoriaville,339
Que,Total,"48,088"
Ont.,Barrie,170
Ont.,Barrie,273
Ont.,Barrie,766
Ont.,Barrie,"1,209"
Ont.,Belleville,31
Ont.,Belleville,300
Ont.,Belleville,203
Ont.,Belleville,48
Ont.,Belleville,582
Ont.,Brantford,259
Ont.,Brantford,946
Ont.,Brantford,"1,205"
Ont.,Guelph,50
Ont.,Guelph,468
Ont.,Guelph,15
Ont.,Guelph,533
Ont.,Hamilton,96
Ont.,Hamilton,"2,567"
Ont.,Hamilton,500
Ont.,Hamilton,"3,163"
Ont.,Kingston,9
Ont.,Kingston,"1,654"
Ont.,Kingston,45
Ont.,Kingston,106
Ont.,Kingston,"1,814"
Ont.,Kitchener - Cambridge - Waterl,98
Ont.,Kitchener - Cambridge - Waterl,649
Ont.,Kitchener - Cambridge - Waterl,"1,358"
Ont.,Kitchener - Cambridge - Waterl,"1,115"
Ont.,Kitchener - Cambridge - Waterl,22
Ont.,Kitchener - Cambridge - Waterl,154
Ont.,Kitchener - Cambridge - Waterl,"3,396"
Ont.,London,147
Ont.,London,402
Ont.,London,123
Ont.,London,141
Ont.,London,90
Ont.,London,244
Ont.,London,"2,181"
Ont.,London,2
Ont.,London,"3,330"
Ont.,St. Catharines - Niagara,314
Ont.,St. Catharines - Niagara,15
Ont.,St. Catharines - Niagara,17
Ont.,St. Catharines - Niagara,162
Ont.,St. Catharines - Niagara,325
Ont.,St. Catharines - Niagara,285
Ont.,St. Catharines - Niagara,846
Ont.,St. Catharines - Niagara,97
Ont.,St. Catharines - Niagara,304
Ont.,St. Catharines - Niagara,372
Ont.,St. Catharines - Niagara,"2,737"
Ont.,Oshawa,"1,248"
Ont.,Oshawa,"1,145"
Ont.,Oshawa,620
Ont.,Oshawa,"3,013"
Ont.,Ottawa,326
Ont.,Ottawa,241
Ont.,Ottawa,"7,668"
Ont.,Ottawa,111
Ont.,Ottawa,"8,346"
Ont.,Peterborough,43
Ont.,Peterborough,23
Ont.,Peterborough,389
Ont.,Peterborough,34
Ont.,Peterborough,33
Ont.,Peterborough,522
Ont.,Greater Sudbury (CV),7
Ont.,Greater Sudbury (CV),212
Ont.,Greater Sudbury (CV),219
Ont.,Thunder Bay,10
Ont.,Thunder Bay,132
Ont.,Thunder Bay,19
Ont.,Thunder Bay,--
Ont.,Thunder Bay,3
Ont.,Thunder Bay,--
Ont.,Thunder Bay,10
Ont.,Thunder Bay,174
Ont.,Toronto,427
Ont.,Toronto,300
Ont.,Toronto,71
Ont.,Toronto,"1,161"
Ont.,Toronto,"1,028"
Ont.,Toronto,"1,117"
Ont.,Toronto,753
Ont.,Toronto,186
Ont.,Toronto,225
Ont.,Toronto,43
Ont.,Toronto,487
Ont.,Toronto,264
Ont.,Toronto,"16,296"
Ont.,Toronto,"1,161"
Ont.,Toronto,"2,251"
Ont.,Toronto,640
Ont.,Toronto,12
Ont.,Toronto,109
Ont.,Toronto,"1,038"
Ont.,Toronto,697
Ont.,Toronto,284
Ont.,Toronto,238
Ont.,Toronto,167
Ont.,Toronto,"28,955"
Ont.,Windsor,216
Ont.,Windsor,168
Ont.,Windsor,362
Ont.,Windsor,13
Ont.,Windsor,372
Ont.,Windsor,"1,131"
Ont.,Chatham-Kent,517
Ont.,Chatham-Kent,517
Ont.,Cornwall,67
Ont.,Cornwall,73
Ont.,Cornwall,140
Ont.,Kawartha Lakes,335
Ont.,Kawartha Lakes,335
Ont.,Norfolk,332
Ont.,Norfolk,332
Ont.,North Bay,10
Ont.,North Bay,4
Ont.,North Bay,25
Ont.,North Bay,26
Ont.,North Bay,--
Ont.,North Bay,70
Ont.,North Bay,--
Ont.,North Bay,17
Ont.,North Bay,152
Ont.,Sarnia,59
Ont.,Sarnia,94
Ont.,Sarnia,7
Ont.,Sarnia,100
Ont.,Sarnia,260
Ont.,Sault Ste. Marie,3
Ont.,Sault Ste. Marie,1
Ont.,Sault Ste. Marie,103
Ont.,Sault Ste. Marie,4
Ont.,Sault Ste. Marie,111
Ont.,Bracebridge T,112
Ont.,Bracebridge T,112
Ont.,Brighton MU,81
Ont.,Brighton MU,81
Ont.,Brock TP,15
Ont.,Brock TP,15
Ont.,Trent Hills MU,52
Ont.,Trent Hills MU,52
Ont.,Erin T,43
Ont.,Erin T,43
Ont.,Essex T,41
Ont.,Essex T,41
Ont.,Haldimand County CY,249
Ont.,Haldimand County CY,249
Ont.,Gravenhurst T,63
Ont.,Gravenhurst T,63
Ont.,Greater Napanee T,31
Ont.,Greater Napanee T,31
Ont.,Huntsville T,136
Ont.,Huntsville T,136
Ont.,Kincardine MU,59
Ont.,Kincardine MU,59
Ont.,Lambton Shores MU,131
Ont.,Lambton Shores MU,131
Ont.,Meaford MU,29
Ont.,Meaford MU,29
Ont.,North Perth MU,156
Ont.,North Perth MU,156
Ont.,Prince Edward County CY,138
Ont.,Prince Edward County CY,138
Ont.,Saugeen Shores T,159
Ont.,Saugeen Shores T,159
Ont.,South Huron MU,32
Ont.,South Huron MU,32
Ont.,South Dundas MU,108
Ont.,South Dundas MU,108
Ont.,Scugog TP,2
Ont.,Scugog TP,2
Ont.,The Nation (M),84
Ont.,The Nation (M),84
Ont.,West Nipissing (M),78
Ont.,West Nipissing (M),78
Ont.,West Grey MU,84
Ont.,West Grey MU,84
Ont.,Arnprior,108
Ont.,Arnprior,40
Ont.,Arnprior,148
Ont.,Brockville,22
Ont.,Brockville,11
Ont.,Brockville,29
Ont.,Brockville,62
Ont.,Carleton Place,63
Ont.,Carleton Place,140
Ont.,Carleton Place,144
Ont.,Carleton Place,347
Ont.,Centre Wellington,262
Ont.,Centre Wellington,262
Ont.,Cobourg,76
Ont.,Cobourg,76
Ont.,Collingwood,286
Ont.,Collingwood,286
Ont.,Elliot Lake,2
Ont.,Elliot Lake,2
Ont.,Hawkesbury,8
Ont.,Hawkesbury,8
Ont.,Ingersoll,37
Ont.,Ingersoll,37
Ont.,Kenora,2
Ont.,Kenora,2
Ont.,Leamington,48
Ont.,Leamington,129
Ont.,Leamington,177
Ont.,Midland,82
Ont.,Midland,16
Ont.,Midland,69
Ont.,Midland,167
Ont.,Orillia,130
Ont.,Orillia,130
Ont.,Owen Sound,70
Ont.,Owen Sound,84
Ont.,Owen Sound,154
Ont.,Pembroke,13
Ont.,Pembroke,21
Ont.,Pembroke,34
Ont.,Petawawa,50
Ont.,Petawawa,50
Ont.,Port Hope,63
Ont.,Port Hope,63
Ont.,Stratford,157
Ont.,Stratford,157
